Date,SPY,VOO,IVV,VTI,XLG,QQQ,VUG,IWF,IWM,VEA,VXUS,VWO,IEMG,IEFA,IJH,VO,IJR,VTV,VIG,SCHD,RSP,XLK,XLE,XLF,VGT
2015-12-08,174.87557983398438,159.64642333984375,175.62950134277344,89.58214569091797,12.75092601776123,106.42922973632812,99.68325805664062,92.58232879638672,101.24464416503906,27.4820499420166,33.843727111816406,25.009071350097656,30.69910430908203,41.018394470214844,24.515562057495117,104.4501724243164,48.531211853027344,63.57502365112305,64.87139892578125,9.312578201293945,65.39339447021484,39.39008712768555,41.01667785644531,16.300363540649414,101.77283477783203
2015-12-09,173.51510620117188,158.45156860351562,174.24554443359375,88.81243133544922,12.636022567749023,104.81373596191406,98.51127624511719,91.51419067382812,100.11257934570312,27.422584533691406,33.74689865112305,24.82745933532715,30.423988342285156,40.846771240234375,24.214746475219727,103.45736694335938,47.963096618652344,63.31169128417969,64.31108856201172,9.283829689025879,64.93804931640625,38.81135177612305,41.556026458740234,16.112071990966797,100.24758911132812
2015-12-10,173.96302795410156,158.81336975097656,174.6843719482422,89.07464599609375,12.676934242248535,105.28727722167969,98.78595733642578,91.80633544921875,100.44607543945312,27.415157318115234,33.69476318359375,24.577754974365234,30.20236587524414,40.8019905090332,24.269752502441406,103.63709259033203,48.08359909057617,63.45109176635742,64.38524627685547,9.314972877502441,65.03076934814453,38.918174743652344,41.82236862182617,16.125516891479492,100.4836654663086
2015-12-11,170.5913543701172,155.6495819091797,171.20767211914062,87.32379913330078,12.441030502319336,102.86398315429688,96.67086029052734,89.93476104736328,98.20828247070312,26.924537658691406,32.987205505371094,23.88158416748047,29.399927139282227,40.11549758911133,23.92424201965332,101.61727142333984,47.184085845947266,62.27379608154297,63.47063446044922,9.164034843444824,63.76592254638672,38.10793685913086,40.25761413574219,15.769121170043945,98.38645935058594
2015-12-14,171.45330810546875,156.5835723876953,172.29624938964844,87.63672637939453,12.551584243774414,103.64389038085938,97.19279479980469,90.4825210571289,97.50619506835938,26.983999252319336,33.10636901855469,24.275074005126953,29.8278865814209,40.20504379272461,23.786727905273438,101.35191345214844,46.921546936035156,62.575862884521484,63.8414192199707,9.233514785766602,63.858673095703125,38.40177536010742,40.47067642211914,15.802742958068848,98.8857650756836
2015-12-15,173.25315856933594,158.2159881591797,173.9923858642578,88.57561492919922,12.677804946899414,104.27523040771484,97.86117553710938,91.06682586669922,98.91029357910156,27.08807945251465,33.36703872680664,24.630722045898438,30.309356689453125,40.34681701660156,24.030818939208984,102.60149383544922,47.571441650390625,63.435611724853516,64.15450286865234,9.319765090942383,64.52484893798828,38.57093811035156,41.489444732666016,16.172595977783203,99.35787200927734
2015-12-16,175.78817749023438,160.43736267089844,176.5070343017578,89.86126708984375,12.869315147399902,105.82575988769531,99.28954315185547,92.51841735839844,100.41973876953125,27.638158798217773,34.0448112487793,25.04690933227539,30.844318389892578,41.12286376953125,24.280065536499023,104.10784912109375,48.229942321777344,64.36506652832031,65.1103286743164,9.425177574157715,65.45240020751953,39.09626007080078,41.21643829345703,16.434850692749023,100.68341827392578
2015-12-17,173.10958862304688,158.0981903076172,173.8996124267578,88.54179382324219,12.693472862243652,104.28453063964844,97.7757797241211,91.15812683105469,99.3490982055664,27.31851577758789,33.560699462890625,24.82745933532715,30.485124588012695,40.630367279052734,23.989559173583984,102.43888854980469,47.68764877319336,63.4433708190918,64.19573211669922,9.293411254882812,64.3477554321289,38.48190689086914,40.20433044433594,16.19948387145996,99.14908599853516
2015-12-18,170.02560424804688,155.16156005859375,170.64231872558594,87.03619384765625,12.441154479980469,102.28408813476562,96.03863525390625,89.55132293701172,97.8309097290039,27.02859878540039,33.31490707397461,24.69882583618164,30.37049674987793,40.2274284362793,23.647491455078125,101.01814270019531,46.90433120727539,62.3280029296875,63.11631393432617,9.135284423828125,63.36269760131836,37.73560333251953,39.50019836425781,15.766422271728516,97.18804168701172
2015-12-21,171.4281463623047,156.53451538085938,172.1106414794922,87.72777557373047,12.539979934692383,103.42028045654297,96.77394104003906,90.34559631347656,98.56804656982422,27.201379776000977,33.545345306396484,24.872961044311523,30.630861282348633,40.453834533691406,23.819385528564453,101.77986907958984,47.27876663208008,62.802371978759766,63.65190124511719,9.2057466506958,63.86243438720703,38.12039566040039,39.5405158996582,15.922057151794434,98.14131164550781
2015-12-22,172.9837646484375,157.94805908203125,173.7054901123047,88.51889038085938,12.63968563079834,104.1001205444336,97.51838684082031,91.0942153930664,99.4719467163086,27.40329933166504,33.77054977416992,25.063060760498047,30.886558532714844,40.724632263183594,24.053159713745117,102.66141510009766,47.73928451538086,63.496829986572266,64.45938873291016,9.302268028259277,64.5654296875,38.397789001464844,40.004119873046875,16.070919036865234,98.78594207763672
2015-12-23,175.1258544921875,159.84414672851562,175.8909912109375,89.62472534179688,12.764756202697754,104.87309265136719,98.49266052246094,91.90676879882812,100.72687530517578,27.8520565032959,34.34101486206055,25.4356689453125,31.258502960205078,41.38658142089844,24.359132766723633,104.26058197021484,48.281585693359375,64.40972900390625,65.10186767578125,9.420507431030273,65.68347930908203,38.719932556152344,41.744300842285156,16.260391235351562,99.65435791015625
2015-12-24,174.83673095703125,159.56480407714844,175.53207397460938,89.51412963867188,12.738513946533203,104.85447692871094,98.3731918334961,91.7161636352539,100.9172592163086,27.77725601196289,34.28096008300781,25.359619140625,31.12676239013672,41.288795471191406,24.38176155090332,104.16596984863281,48.419498443603516,64.2927017211914,64.98583221435547,9.396373748779297,65.56488037109375,38.70204544067383,41.36804962158203,16.246862411499023,99.60877990722656
2015-12-28,174.4373016357422,159.21771240234375,175.11618041992188,89.31849670410156,12.72627067565918,104.79859161376953,98.32722473144531,91.7711181640625,100.45011901855469,27.694988250732422,34.153358459472656,25.230350494384766,30.94855308532715,41.21357345581055,24.345489501953125,103.91648864746094,48.224952697753906,64.06639099121094,64.8863296508789,9.369832992553711,65.2599868774414,38.67518997192383,40.61553192138672,16.23332405090332,99.59053039550781
2015-12-29,176.2988739013672,160.99530029296875,177.12091064453125,90.2712173461914,12.874077796936035,106.44696044921875,99.43936920166016,92.79750061035156,101.53422546386719,27.98666763305664,34.45360565185547,25.21514320373535,31.010543823242188,41.68745803833008,24.53204345703125,104.81975555419922,48.72211837768555,64.65939331054688,65.51638793945312,9.46394157409668,65.9460220336914,39.203155517578125,40.89772415161133,16.40249252319336,100.82984924316406
2015-12-30,175.04928588867188,159.81024169921875,175.81275939941406,89.59071350097656,12.78836727142334,105.48772430419922,98.75003051757812,92.1560287475586,100.51182556152344,27.814645767211914,34.17587661743164,24.865358352661133,30.568864822387695,41.409141540527344,24.32130241394043,103.95953369140625,48.237918853759766,64.20685577392578,65.16819763183594,9.41085147857666,65.41239929199219,38.872047424316406,40.34678268432617,16.287452697753906,100.0553207397461
2015-12-31,173.29823303222656,158.2273712158203,174.0289306640625,88.7230453491211,12.644932746887207,104.17461395263672,97.7849349975586,91.1662826538086,99.26028442382812,27.463144302368164,33.86061096191406,24.872961044311523,30.52237319946289,40.9051628112793,24.06566047668457,103.32294464111328,47.602420806884766,63.606040954589844,64.46354675292969,9.304679870605469,64.91270446777344,38.326210021972656,40.5281982421875,16.125057220458984,98.67930603027344
2016-01-04,170.87564086914062,156.00970458984375,171.5908660888672,87.39602661132812,12.44640064239502,101.97677612304688,96.11216735839844,89.60833740234375,96.95989990234375,27.051788330078125,33.27513122558594,24.1657772064209,29.74748992919922,40.30339050292969,23.753002166748047,101.97235107421875,46.49136734008789,62.83361053466797,63.60137939453125,9.198509216308594,64.19276428222656,37.82508087158203,40.514747619628906,15.813790321350098,97.14838409423828
2016-01-05,171.16464233398438,156.28900146484375,171.94772338867188,87.59166717529297,12.459519386291504,101.7998275756836,96.13055419921875,89.7458267211914,97.17140197753906,27.02187156677246,33.21507263183594,24.219009399414062,29.817232131958008,40.235694885253906,23.77199935913086,102.07560729980469,46.63402557373047,63.03646469116211,63.80861282348633,9.251593589782715,64.34524536132812,37.726654052734375,40.669273376464844,15.874682426452637,96.68367004394531
2016-01-06,169.00555419921875,154.30836486816406,169.69664001464844,86.41776275634766,12.33707332611084,100.82196807861328,95.07355499267578,88.8018798828125,95.69071197509766,26.528261184692383,32.65211486816406,23.785579681396484,29.28257179260254,39.52862548828125,23.438621520996094,100.19168090820312,46.10227584838867,62.13916015625,63.03763961791992,9.140595436096191,63.16792297363281,37.26133728027344,39.10378646850586,15.631083488464355,95.37149047851562
2016-01-07,164.95082092285156,150.55007934570312,165.63621520996094,84.29962158203125,12.027466773986816,97.66487121582031,92.62867736816406,86.53831481933594,93.13471984863281,26.02715492248535,31.976547241210938,23.01756477355957,28.399208068847656,38.77640914916992,22.832319259643555,97.93787384033203,44.917728424072266,60.68791198730469,61.8770637512207,8.94996452331543,61.73651885986328,36.16067123413086,38.14971923828125,15.191253662109375,92.30055236816406
2016-01-08,163.14022827148438,148.95025634765625,163.8013916015625,83.33842468261719,11.905024528503418,96.86396026611328,91.76473236083984,85.67687225341797,91.53063201904297,25.705551147460938,31.601245880126953,22.812252044677734,28.128000259399414,38.27994918823242,22.53693199157715,96.6733169555664,44.1698112487793,59.97007751464844,61.23869705200195,8.853442192077637,60.98271179199219,35.874332427978516,37.65923309326172,14.95441722869873,91.50776672363281
2016-01-11,163.30172729492188,148.96722412109375,163.9713134765625,83.28738403320312,11.945255279541016,97.16195678710938,91.85665130615234,85.72268676757812,91.13397979736328,25.817747116088867,31.668785095214844,22.713401794433594,28.097013473510742,38.415340423583984,22.462661743164062,96.20877838134766,44.17414093017578,59.93105697631836,61.37135314941406,8.870333671569824,60.787899017333984,36.10697937011719,36.852970123291016,14.974715232849121,91.95427703857422
2016-01-12,164.61932373046875,150.20298767089844,165.2369842529297,83.85730743408203,12.066823959350586,98.28883361816406,92.7022476196289,86.56581115722656,91.40723419189453,25.92245101928711,31.743850708007812,22.797042846679688,28.12025260925293,38.59588623046875,22.549030303955078,96.64751434326172,44.29087829589844,60.29780960083008,61.88533020019531,8.923422813415527,61.075870513916016,36.5365104675293,36.94032287597656,15.089751243591309,93.00221252441406
2016-01-13,160.51358032226562,146.52938842773438,161.2190399169922,81.69667053222656,11.762465476989746,94.8989486694336,89.93568420410156,84.01813507080078,88.47222137451172,25.533540725708008,31.30849266052246,22.538503646850586,27.81805419921875,37.96403121948242,21.95136070251465,93.94636535644531,43.0847053527832,59.04158020019531,60.724727630615234,8.752094268798828,59.542850494384766,35.552181243896484,36.053436279296875,14.697283744812012,90.39605712890625
2016-01-14,163.14871215820312,148.90789794921875,163.77590942382812,82.94711303710938,11.995104789733887,96.91983795166016,91.32353973388672,85.27365112304688,89.6973648071289,25.83270263671875,31.72884750366211,22.827463150024414,28.174501419067383,38.43791961669922,22.2087345123291,94.96142578125,43.672664642333984,60.00129318237305,61.28844451904297,8.89928913116455,60.35593032836914,36.22331237792969,37.60549545288086,14.825852394104004,92.13652801513672
2016-01-15,159.6465606689453,145.71678161621094,160.32713317871094,81.20326232910156,11.705615043640137,93.91175842285156,89.4577407836914,83.5782470703125,88.24311065673828,24.935205459594727,30.505340576171875,21.86934471130371,27.01218032836914,37.076419830322266,21.89262580871582,93.25818634033203,43.153873443603516,58.70609664916992,60.20244598388672,8.713486671447754,59.20405197143555,35.20318603515625,36.517024993896484,14.494279861450195,89.39366912841797
2016-01-19,159.85902404785156,145.8776397705078,160.4119873046875,81.11819458007812,11.725730895996094,94.11663818359375,89.46693420410156,83.66073608398438,87.0532455444336,25.152111053466797,30.865642547607422,22.173511505126953,27.46160316467285,37.39986801147461,21.771717071533203,92.64739227294922,42.6783447265625,58.71388244628906,60.39311218261719,8.723136901855469,59.02617263793945,35.23899841308594,35.73091125488281,14.487515449523926,89.15673828125
2016-01-20,157.81044006347656,144.16781616210938,158.55174255371094,80.3185806274414,11.58667278289795,93.82795715332031,88.79597473144531,83.20248413085938,87.41460418701172,24.576223373413086,30.10749626159668,21.70966339111328,26.880449295043945,36.497215270996094,21.61970329284668,91.9247817993164,42.76911926269531,57.81658172607422,59.77135467529297,8.590422630310059,58.3994026184082,34.96159362792969,34.783565521240234,14.2033109664917,88.68289184570312
2016-01-21,158.69454956054688,144.8704071044922,159.37571716308594,80.6333236694336,11.640020370483398,93.92107391357422,89.22795867919922,83.4591064453125,87.21188354492188,24.76319122314453,30.36271858215332,21.7476863861084,27.00443458557129,36.75296401977539,21.65597915649414,92.28612518310547,42.6783447265625,58.08188247680664,60.07810974121094,8.665226936340332,58.93300247192383,35.158447265625,35.86530303955078,14.142410278320312,88.91068267822266
2016-01-22,161.9501953125,147.84141540527344,162.6631622314453,82.3516616821289,11.890154838562012,96.64044189453125,91.36951446533203,85.3194808959961,89.34481811523438,25.481185913085938,31.270963668823242,22.485280990600586,27.849044799804688,37.85118865966797,22.191471099853516,94.29045104980469,43.58618927001953,59.111812591552734,61.03147888183594,8.826900482177734,60.093379974365234,36.13383483886719,37.450950622558594,14.399547576904297,91.39840698242188
2016-01-25,159.50205993652344,145.6491241455078,160.18275451660156,80.99910736083984,11.749343872070312,95.20624542236328,90.15628051757812,84.25637817382812,87.36174011230469,25.11471939086914,30.745529174804688,22.1126766204834,27.399621963500977,37.34721374511719,21.744075775146484,92.59578704833984,42.78207778930664,58.08188247680664,60.41799545288086,8.730377197265625,58.94997024536133,35.713260650634766,35.704044342041016,14.108580589294434,90.04976654052734
2016-01-26,161.67811584472656,147.62135314941406,162.3572998046875,82.23255920410156,11.892778396606445,96.06304168701172,91.08460235595703,85.10868072509766,89.10684967041016,25.570932388305664,31.338531494140625,22.43204689025879,27.76381492614746,38.009159088134766,22.222558975219727,94.25606536865234,43.80236053466797,59.08058547973633,61.296749114990234,8.877574920654297,60.03408432006836,36.06224060058594,37.05453109741211,14.345414161682129,90.9792251586914
2016-01-27,159.91859436035156,145.94534301757812,160.61593627929688,81.2968521118164,11.740599632263184,93.66962432861328,89.46693420410156,83.74320220947266,87.88175201416016,25.40639305114746,31.188390731811523,22.287572860717773,27.647581100463867,37.76092529296875,22.0031795501709,93.24956512451172,43.18846130371094,58.77631378173828,61.03974151611328,8.826900482177734,59.57671356201172,35.31951904296875,36.87984085083008,14.29127311706543,88.79222869873047
2016-01-28,160.75161743164062,146.74102783203125,161.49087524414062,81.6200942993164,11.868287086486816,94.99207305908203,89.94489288330078,84.1189193725586,87.86412048339844,25.503620147705078,31.391067504882812,22.644968032836914,28.058265686035156,37.88880920410156,22.01700210571289,93.00010681152344,43.296539306640625,59.0259895324707,61.28015899658203,8.88963794708252,59.619056701660156,35.77589797973633,38.001895904541016,14.298049926757812,89.77638244628906
2016-01-29,164.67030334472656,150.45697021484375,165.32192993164062,83.64460754394531,12.11492919921875,96.97571563720703,91.91179656982422,85.98845672607422,90.74620056152344,25.944887161254883,32.014095306396484,23.443391799926758,28.933879852294922,38.57331466674805,22.72003746032715,95.46037292480469,44.67131805419922,60.57868576049805,62.9879264831543,9.09233283996582,61.3045539855957,36.903404235839844,39.110511779785156,14.697283744812012,92.88375854492188
2016-02-01,164.6107940673828,150.32151794433594,165.30491638183594,83.66163635253906,12.116673469543457,97.23648834228516,92.13238525390625,86.31836700439453,90.33194732666016,25.892536163330078,31.878969192504883,23.207660675048828,28.6859130859375,38.55074691772461,22.699317932128906,95.79586791992188,44.52000427246094,60.47726058959961,62.97135925292969,9.087508201599121,61.27912139892578,37.037628173828125,38.458770751953125,14.636383056640625,93.1115493774414
2016-02-02,161.64410400390625,147.59593200683594,162.32334899902344,82.04539489746094,11.885785102844238,95.13175964355469,90.5147476196289,84.76040649414062,88.38411712646484,25.309165954589844,31.150861740112305,22.515695571899414,27.8257999420166,37.64057159423828,22.217369079589844,93.55925750732422,43.64238739013672,59.28348159790039,62.017967224121094,8.942726135253906,60.008670806884766,36.375450134277344,37.175479888916016,14.230382919311523,91.22526550292969
2016-02-03,162.61318969726562,148.4593048095703,163.18975830078125,82.5387954711914,11.932138442993164,94.67540740966797,90.73533630371094,84.98954010009766,88.49872589111328,25.533540725708008,31.54869270324707,23.11641502380371,28.538686752319336,37.96403121948242,22.374561309814453,94.30768585205078,43.74615478515625,59.7672233581543,62.308128356933594,9.019942283630371,60.59308624267578,36.33070373535156,38.49909591674805,14.243913650512695,91.01569366455078
2016-02-04,162.8682098388672,148.6455535888672,163.54656982421875,82.73445129394531,11.951376914978027,94.66613006591797,90.80884552001953,84.98954010009766,88.8424301147461,25.58589744567871,31.698829650878906,23.276105880737305,28.70915412902832,37.9715461730957,22.533483505249023,94.85819244384766,43.9709587097168,59.962284088134766,62.482215881347656,9.022357940673828,60.940364837646484,36.366493225097656,38.47893142700195,14.365714073181152,91.23438262939453
2016-02-05,159.7655792236328,145.85220336914062,160.42051696777344,81.03313446044922,11.735352516174316,91.37863159179688,88.0974349975586,82.76264190673828,86.40983581542969,25.204458236694336,31.270963668823242,23.032773971557617,28.399208068847656,37.39234161376953,22.051546096801758,92.81084442138672,42.97230529785156,59.2990837097168,61.7609977722168,8.925833702087402,59.90705871582031,35.34638595581055,37.585330963134766,14.176244735717773,87.81721496582031
2016-02-08,157.61495971679688,143.84617614746094,158.26290893554688,79.77418518066406,11.65664005279541,89.98169708251953,86.38789367675781,81.37883758544922,84.99082946777344,24.74823760986328,30.715503692626953,22.713401794433594,28.035015106201172,36.72288131713867,21.666343688964844,90.47959899902344,42.565914154052734,58.65925979614258,61.32989501953125,8.908946990966797,58.6450309753418,34.836307525634766,37.39049530029297,13.817609786987305,86.23160552978516
2016-02-09,157.62347412109375,143.88845825195312,158.2034454345703,79.67207336425781,11.648767471313477,89.70232391357422,86.42466735839844,81.45213317871094,84.41796112060547,24.478994369506836,30.295148849487305,22.424442291259766,27.647581100463867,36.28659439086914,21.6127872467041,90.34199523925781,42.35409164428711,58.589027404785156,61.51227951049805,8.894462585449219,58.46715545654297,34.67524337768555,36.49015426635742,13.797309875488281,85.83065795898438
2016-02-10,157.48744201660156,143.79534912109375,158.1270294189453,79.72313690185547,11.621652603149414,90.0468521118164,86.74635314941406,81.67208099365234,84.4620132446289,24.4266357421875,30.287654876708984,22.492883682250977,27.76381492614746,36.256507873535156,21.673254013061523,90.7720947265625,42.22438430786133,58.44080352783203,61.32160949707031,8.846203804016113,58.50103759765625,34.72892379760742,36.342342376708984,13.722874641418457,86.22251892089844
2016-02-11,155.43885803222656,141.95013427734375,156.15623474121094,78.73638916015625,11.514079093933105,89.91651153564453,85.98348999023438,80.9389419555664,83.54537963867188,24.10503578186035,29.822265625,22.16590690612793,27.329883575439453,35.78261184692383,21.367511749267578,89.38711547851562,41.740196228027344,57.48108673095703,60.51746368408203,8.754508972167969,57.6710090637207,34.657344818115234,36.18780517578125,13.303339958190918,85.92180633544922
2016-02-12,158.6435089111328,144.86190795898438,159.3162384033203,80.26753234863281,11.725730895996094,91.2855224609375,87.49085998535156,82.28607940673828,85.13185119628906,24.486469268798828,30.317672729492188,22.530899047851562,27.732812881469727,36.30915832519531,21.76825523376465,91.41726684570312,42.453521728515625,58.76851272583008,61.62005615234375,8.894462585449219,58.92450714111328,35.14057159423828,37.141883850097656,13.864974975585938,87.17930603027344
2016-02-16,161.3210906982422,147.2912139892578,161.96656799316406,81.73067474365234,11.900649070739746,93.34366607666016,89.19121551513672,83.88068389892578,87.15019989013672,24.957651138305664,30.948209762573242,23.06318473815918,28.30622673034668,37.01625061035156,22.232912063598633,93.44743347167969,43.39597702026367,59.67359161376953,62.46565246582031,9.003052711486816,60.10184097290039,35.766937255859375,37.51142120361328,14.088277816772461,88.99272918701172
2016-02-17,163.95623779296875,149.70358276367188,164.65084838867188,83.08322143554688,12.07032585144043,95.45770263671875,90.96509552001953,85.429443359375,88.51631164550781,25.40639305114746,31.54869270324707,23.54224395751953,28.864131927490234,37.69322967529297,22.569761276245117,95.19371795654297,43.923404693603516,60.56306076049805,63.253211975097656,9.1333589553833,61.211368560791016,36.50071716308594,38.7409782409668,14.277749061584473,91.1796875
2016-02-18,163.2847442626953,149.06881713867188,163.98828125,82.75141906738281,11.996854782104492,94.36810302734375,90.21141052246094,84.9620590209961,88.09324645996094,25.286731719970703,31.413583755493164,23.428184509277344,28.6859130859375,37.57286834716797,22.538665771484375,94.88401794433594,43.84125518798828,60.47726058959961,63.22832489013672,9.135769844055176,61.084346771240234,36.3575553894043,38.25721740722656,14.196545600891113,90.60563659667969
2016-02-19,163.20819091796875,149.03489685058594,163.88633728027344,82.76850128173828,12.001232147216797,94.6474609375,90.46875,85.09952545166016,88.53392791748047,25.24185562133789,31.300981521606445,23.329334259033203,28.569677352905273,37.5126953125,22.530025482177734,94.90121459960938,44.018516540527344,60.3524055480957,63.220035552978516,9.121289253234863,60.89802169799805,36.38438415527344,38.16986846923828,14.196545600891113,90.97014617919922
2016-02-22,165.5713653564453,151.16796875,166.25637817382812,83.97638702392578,12.161280632019043,96.18408966064453,91.79228973388672,86.23587799072266,89.5210952758789,25.548492431640625,31.65378189086914,23.907241821289062,29.259321212768555,37.93393325805664,22.820226669311523,96.52704620361328,44.53296661376953,61.19508743286133,63.991024017333984,9.222634315490723,61.9652099609375,36.86761474609375,39.14411544799805,14.419845581054688,92.2185287475586
2016-02-23,163.48023986816406,149.27191162109375,164.23460388183594,82.96414184570312,11.995104789733887,94.60089874267578,90.74452209472656,85.33778381347656,88.701416015625,25.122188568115234,31.180892944335938,23.390169143676758,28.66266632080078,37.30960464477539,22.618122100830078,95.40015411376953,44.26493453979492,60.41481399536133,63.410728454589844,9.147834777832031,61.22831726074219,36.28596115112305,37.80704116821289,14.162714958190918,90.65119171142578
2016-02-24,164.228271484375,149.9744873046875,164.9821319580078,83.38946533203125,12.044957160949707,95.50428009033203,91.31437683105469,85.76851654052734,89.55636596679688,25.04740333557129,31.1058292388916,23.390169143676758,28.616165161132812,37.249427795410156,22.77013397216797,95.9937515258789,44.688594818115234,60.60210037231445,63.83347702026367,9.188858032226562,61.592506408691406,36.5633659362793,38.19002914428711,14.12888240814209,91.5260009765625
2016-02-25,166.2173309326172,151.7774200439453,166.91897583007812,84.37618255615234,12.172648429870605,96.44487762451172,92.33458709716797,86.74910736083984,90.37601470947266,25.34656524658203,31.4285945892334,23.428184509277344,28.70915412902832,37.71579360961914,23.0240535736084,97.14643859863281,45.09497833251953,61.31991958618164,64.587890625,9.29261589050293,62.27861022949219,37.019718170166016,38.2236213684082,14.325115203857422,92.60124206542969
2016-02-26,165.83485412597656,151.4980926513672,166.62158203125,84.30816650390625,12.128921508789062,96.32380676269531,92.30704498291016,86.67578125,90.94891357421875,25.25681495666504,31.338531494140625,23.222875595092773,28.42245864868164,37.57286834716797,23.138065338134766,97.51634979248047,45.3025016784668,61.171688079833984,64.18168640136719,9.232290267944336,62.3886833190918,36.92129898071289,38.452056884765625,14.426612854003906,92.5101547241211
2016-02-29,164.53424072265625,150.14378356933594,165.22853088378906,83.6361083984375,12.016098976135254,95.45770263671875,91.54413604736328,85.98845672607422,90.54351806640625,25.144624710083008,31.22593879699707,23.36734962463379,28.6549129486084,37.35474395751953,23.018871307373047,96.76792907714844,45.15982437133789,60.64109802246094,63.70088195800781,9.159899711608887,61.91438293457031,36.66178894042969,38.01533508300781,14.270980834960938,91.98159790039062
